"Eje","Estrategia","LA","Institución","Sectorizador","Actividad","Tipo","Temática","Tipo.general","Etiqueta.gráfica","Fecha.de.inicio","Fecha.de.término","PTA.CC","NA."
2,11.1,"11.1.1","IPN","SEP","El proceso se desarrolló conformando el grupo de trabajo que identifica riesgos a partir de las metas institucionales, para generar la Matriz de Riesgos Institucional, la cual incluye las problemáticas que se ubican en el cuadrante de “Atención Inmediata”, así como aquellas que son relevantes o se clasifiquen como de corrupción.","Entregable","Otra","Entregable","Otra","44927","45291",0,NA
2,11.1,"11.1.1","IPN","SEP","Al termino de cada trimestre se realizaron para los procesos sustantivos y adjetivos institucionales, ejercicios de identificación de nuevos riesgos valorados con alto impacto y alta probabilidad de ocurrencia, relacionados con incumplimiento de objetivos y metas, así como de posibles actos de corrupción presentados durante su operación.","Entregable","Otra","Entregable","Otra","44927","45291",0,NA
2,11.1,"11.1.1","TECNM","SEP","Socializar las politicas de integridad y prevencion de conflictos de interes, mediante la pagina web y correos institucionales","Actividad","Ética pública y/o profesionalización","Actividad","Ética pública","44927","45291",0,NA
2,11.1,"11.1.1","POI-IPN","SEP","En el ejercicio 2023, se solicitó al área responsable la difusión de la capacitación en Conflicto de Intereses para miembros del comité y el personal del POI-IPN. Por lo que, se realizó la difusión de correos electrónicos al personal de este Patronato a fin de inscribirse en los cursos impartidos en las plataformas de SICAVISP e INMUJERES.","Otro","Otra","Otro","Otra","44927","45291",0,NA
2,11.1,"11.1.1","POI-IPN","SEP","En el año 2023, se realizó la capacitación en materia de ética, lo que se acredita con las constancias obtenidas por el personal del POI-IPN, obteniendo un total de 78 constancias de integrantes del Comité de Ética y 179 del personal restante, dando como resultado un total de 257 constancias de los 73 servidores públicos adscritos.","Actividad","Otra","Actividad","Otra","44927","45291",0,NA
2,11.1,"11.1.1","COMESA","SENER","ACTIVIDADES PROGRAMADAS SENER_COMESA 2023: Desarrollar la etapa que corresponda para prevenir o mitigar riesgos éticos en procesos institucionales, en términos de la guía emitida por la UEPPCI/ / / se elaboró el documento denominado “Promoción a la Integridad en COMESA","Entregable","Ética pública y/o profesionalización","Entregable","Ética pública","44927","45291",0,NA
2,11.1,"11.1.1","ININ","SENER","Se ejecutó el Programa de Trabajo de Administración deRiesgos y se le dio seguimineto","Entregable","Ética pública y/o profesionalización","Entregable","Ética pública","44927","45291",0,NA
2,11.1,"11.1.1","IMP","SENER","En el ejercicio de 2023, el Comité de Ética cumplió con las 39 actividades programadas, las acciones fueron registradas en el SSECCOE, destacando las siguientes: Registro de las actividades y documento del Informe Anual de Actividades 2022. Entregar al Órgano Interno de Control las denuncias atendidas por el Comité de Ética y los riesgos éticos institucionales y los controles para mitigarlos, que el Comité de Ética haya identificado en el periodo 2020-2022. Actualización del directorio de los integrantes. Responder el cuestionario electrónico de autoevaluación anual del desempeño del Comité de Ética 2022. Promover y gestionar que las personas servidoras públicas del organismo acrediten los cursos de capacitación en temas de ética y relacionados. Brindar asesorías y orientación en materia de ética pública Difusión de materiales en temas de la ética pública, conflictos de intereses y afines. Atención a las solicitudes de la Unidad de Control y Mejora de la Administración Pública Federal (UCMAPF) Aprobación del Programa Anual de Trabajo 2023. Registro de las Actas de las sesiones. Atención de las Denuncias recibidas. Suscripción y difusión del Posicionamiento de no tolerancia a actos de corrupción. Difusión del Pronunciamiento de cero tolerancias al hostigamiento y acoso sexual. Elaboración del proyecto de actualización del Código de Conducta del IMP, solicitud de opinión de la UCMAPF y firma del Titular del IMP Promover la participar del personal en la Encuesta de Clima y Cultura Organizacional 2023. Autorización del Informe Anual de Actividades 2023 del Comité de Ética.","Actividad","Otra","Actividad","Otra","44927","45291",0,NA
2,11.1,"11.1.1","UNADM","SEP","Dar seguimiento a la atención de las Acciones de Control contempladas en el PTAR 2023, las cuales están orientadas a la reducción de posibles riesgos de ineficacia en la gestión operativa de la UnADM.","Entregable","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Entregable","Mejora de \nla gestión","44927","45291",0,NA
2,11.1,"11.1.1","UPN","SEP","Reuniones de revisión con las áreas que registraron riesgos para evaluación de avances","Entregable","Responsabilidades administrativas","Entregable","Resp. Admin.","44927","45291",0,NA
2,11.1,"11.1.2","CONAHCYT","CONAHCYT","Apegarse a la Actualización del Sistema de Seguimiento, Evaluación y Coordinación de las Actividades de los Comités de Ética (SSECCOE)./ /","Actividad","Otra","Actividad","Otra","44927","45275",0,NA
2,11.1,"11.1.3","CONAHCYT","CONAHCYT","Actualización o Ratificación del Código de Conducta del Consejo conforme a las nuevas disposiciones o acciones que se vayan manifestando./ / /","Actividad","Otra","Actividad","Otra","44927","45275",0,NA
2,11.1,"11.1.2","SEDATU","SEDATU","Emisión y difusión del Posicionamiento contra la corrupción, emitido por el Titular de la Secretaría","Actividad","Responsabilidades administrativas","Actividad","Resp. Admin.","44927","45291",0,NA
2,11.1,"11.1.2","SEDATU","SEDATU","Difusión de cursos de capacitación sobre temas de Nueva ética e integridad en el servicio público.","Actividad","Ética pública y/o profesionalización","Actividad","Ética pública","44927","45291",0,NA
2,11.1,"11.1.2","SICT","SICT","Actualizar el Portal de Integridad de la SICT, espacio de difusión de recursos en materia de ética e integridad pública y temas afines. La ejecución será permanente acorde con la modificación y actualización de los materiales con seguimiento trimestral","Actividad","Ética pública y/o profesionalización","Actividad","Ética pública","44927","45291",0,NA
2,11.1,"11.1.2","STPS","STPS","En 2023, se mantuvo la difusión, operación y actualización de la Biblioteca Digital ""Minerva"", siendo un sitio electrónico diseñado para la integración de elementos normativos y audiovisuales en materia de ética pública al interior de la Dependencia; y la cual, se instituyó como buena práctica en el ejercicio 2022.","Actividad","Ética pública y/o profesionalización","Actividad","Ética pública","44927","45291",0,NA
2,11.1,"11.1.2","SEP","SEP","El Comité de Etica de SEP integrará las mejores practicas en materia de promoción de la integridad","Actividad","Ética pública y/o profesionalización","Actividad","Ética pública","44927","45291",0,NA
2,11.1,"11.1.2","CETI","SEP","Se dio puntual seguimiento a las acciones de control referentes a la difusión por correo electrónico y redes sociales del código de conducta, ética, manual de integración y funcionamiento del comité de ética a docentes y estudiantes, con el propósito de reducir la corrupción al interior de las aulas.","Actividad","Ética pública y/o profesionalización","Actividad","Ética pública","44927","45291",0,NA
2,11.1,"11.1.2","CETI","SEP","Se llevó acabo la sesión con las unidades administrativas con el propósito de dar seguimiento a los riesgos que obstaculizan el cumplimiento de objetivos y metas institucionales, y de posibles actos de corrupción, por lo que se lleva acabo el seguimiento, avance y verificación respecto de las mismas.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,11.1,"11.1.2","CNBBBJ","SEP","Difusión de correos electrónicos masivos a través de: etica.difusion@becasbenitojuarez.gob.mx., difundiendo materiales sobre Integridad, Ética y prevención de la corrupción.","Actividad","Ética pública y/o profesionalización","Actividad","Ética pública","44927","45291",0,NA
2,11.1,"11.1.2","COLBACH","SEP","Difusión de los principios de Liderazgo y Cooperación al personal de la Institución.","Entregable","Ética pública y/o profesionalización","Entregable","Ética pública","44927","45291",0,NA
2,11.1,"11.1.2","COLBACH","SEP","Se implementó en el micrositio el cartel: “Prevención del Hostigamiento y Acoso laboral” y se fortalecerá su difusión a través de la impresión de carteles para distribuir en los Planteles y Oficinas Generales.","Entregable","Ética pública y/o profesionalización","Entregable","Ética pública","44927","45291",0,NA
2,11.1,"11.1.2","COLBACH","SEP","Se invito a participar en el curso en línea “Trabajo en equipo” .","Evento","Ética pública y/o profesionalización","Evento","Ética pública","44927","45291",0,NA
2,11.1,"11.1.2","CONALEP","SEP","Desarrollo e implementación de un buzón electrónico donde los servidores puedan reportar problemas de corrupción, falta de ética y atentados contra la integridad, a fin de que sean atendido por los Comités de ética de Oficinas nacionales, Colegios Estatales y Planteles","Otro","Ética pública y/o profesionalización","Otro","Ética pública","44927","45291",0,NA
2,11.1,"11.1.2","CONALEP","SEP","El CEPCI CONALEP elaboró un Decálogo de Integridad el cual será promovido a través de Banners a todo el personal del Colegio.","Actividad","Ética pública y/o profesionalización","Actividad","Ética pública","44927","45291",0,NA
2,11.1,"11.1.2","CONALEP","SEP","Elaboración de banners relacionados con la Ética Pública y los Conflictos de Interés","Entregable","Ética pública y/o profesionalización","Entregable","Ética pública","44927","45291",0,NA
2,11.1,"11.1.2","IEPSA","SEP","A través de la Secretaria Ejecutiva, se difundió a todo el personal de la Entidad el ""Pronunciamiento de cero tolerancia al hostigamiento sexual y al acoso sexual"" y el ""Posicionamiento de no tolerancia a actos de corrupción"", para su conocimiento y aplicación","Actividad","Ética pública y/o profesionalización","Actividad","Ética pública","44927","45291",0,NA
2,11.1,"11.1.2","INEA","SEP","Desarrollar el Programa Anual de Trabajo del Comité de Ética","Actividad","Ética pública y/o profesionalización","Actividad","Ética pública","44927","45291",0,NA
2,11.1,"11.1.2","INIFED","SEP","Se adoptó como buena práctica el fortalecer la cobertura y operación del Comité de Ética, como principal promotor de la Nueva Ética, con la difusión de materiales para impulsar la suscripción de la Carta Compromiso y la Plataforma de Ciudadanos Alertadores.","Actividad","Mejora de la gestión pública y/o administración pública (Planeación, presupuesto y ejercicio del gasto público)","Actividad","Mejora de \nla gestión","44927","45291",0,NA
2,11.1,"11.1.2","IPN","SEP","Como buena práctica en materia de integridad y ética 2023-2024, se solicitó a la Dirección de Formación e Innovación Educativa (DFIE) del IPN la impartición del Diplomado en Ética, dirigido a los miembros del Comité de Ética, el cual fue tomado por todos los miembros..","Actividad","Ética pública y/o profesionalización","Actividad","Ética pública","44927","45291",0,NA
